,name,categories,lat,lng,zipcode
2011,Outback Steakhouse,Steakhouse,30.18711806,-81.72948102,32073
2012,The World Famous Crazy Dave's Music & Pawn,Music Store,30.17835194,-81.74393865,32073
2013,Orange Buffet,Asian Restaurant,30.1589421,-81.74665641,32073
2014,Wok-N-Roll,Chinese Restaurant,30.18610101,-81.72374188,32073
2015,Freddy's Frozen Custard & Steakburgers,American Restaurant,30.16515518,-81.74805208,32073
2016,Hair Cuttery,Cosmetics Shop,30.18614425,-81.72381353,32073
2017,GATE Gas Station #1160,Convenience Store,30.14241802,-81.701653,32003
2018,Auntie Anne's,Snack Place,30.18468281,-81.73525587,32073
2019,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,30.164752,-81.747972,32073
2020,Jimmy John's,Sandwich Place,30.17267418,-81.74668038,32073
2021,Walgreens,Pharmacy,30.18647906,-81.73993886,32073
2022,Chili's Grill & Bar,Tex-Mex Restaurant,30.18706687,-81.72359498,32073
2023,Hot Topic,Clothing Store,30.18477422,-81.73451365,32073
2024,Redbox,Video Store,30.184976,-81.70195,32073
2025,Mizu Japanese Steakhouse,Japanese Restaurant,30.18645096,-81.72957307,32073
2026,GNC,Supplement Shop,30.18482752,-81.73431402,32073
2027,Skate Station,Skate Park,30.17523081,-81.7462479,32073
2028,Buffalo Wild Wings,Wings Joint,30.18645345,-81.7381897,32073
2029,Charleys Philly Steaks,Sandwich Place,30.18451,-81.73434,32073
2030,At Home,Furniture / Home Store,30.189004,-81.736492,32073
2031,Dollar General,Discount Store,30.17065954,-81.74592752,32073
2032,Winn-Dixie,Grocery Store,30.17460713,-81.74663588,32073
2033,Tropical Smoothie Cafe,Café,30.1736749,-81.7469957,32073
2034,Yobe Frozen Yogurt,Frozen Yogurt Shop,30.19370828,-81.73868124,32244
2035,Ted's Montana Grill,American Restaurant,30.19367,-81.738556,32244
2036,Maple Street Biscuit Company,Sandwich Place,30.30382251,-81.653997,32207
2037,Memorial Park,Park,30.31056761,-81.67956634,32204
2038,Taverna,American Restaurant,30.30397646,-81.65467433,32207
2039,Alewife Craft Beer Bottle Shop & Tasting Room,Bar,30.31453298,-81.68069783,32204
2040,European Street Cafe,Sandwich Place,30.30693,-81.66034,32207
2041,"Vv Apparel, LLC.",Clothing Store,30.08385596,-81.8641305,32068
2042,Absolute Tree & Stump Inc,Tree,30.08604686,-81.86683416,32068
2043,Tom's Healing Hands,Massage Studio,30.08034174,-81.86369389,32068
2044,Twice The Ice,Convenience Store,30.080422,-81.862416,32068
2045,Middleburg Martial Arts,Gym,30.08026905,-81.86239705,32068
2046,Cr220 And Sr21,Intersection,30.086927,-81.85659,32068
2047,Smokey's Country Cabin BBQ,Food,30.103435,-81.872823,32068
2048,Great Clips,Salon / Barbershop,30.16138408,-81.83512911,32065
2049,Shell,Gas Station,30.03811136,-82.94015473,32071
2050,Neves Massage Therapy,Massage Studio,30.07292,-82.99848,32071
2051,Fast Track,Convenience Store,30.0533465,-83.17038791,32066
2052,Cave Excursions,Sporting Goods Shop,30.11934337,-83.16946153,32060
2053,Hog Pen Landing,National Park,30.23497628,-82.45671399,32055
2054,Midori Sushi & Grill,Japanese Restaurant,30.16413841,-81.74952957,32073
2055,McDonald's,Fast Food Restaurant,30.16641,-81.748409,32073
2056,Hot Wok,Chinese Restaurant,30.164183,-81.749744,32073
2057,Planet Beach OP,Tanning Salon,30.16421378,-81.74950361,32073
2058,Great Clips,Salon / Barbershop,30.1632497,-81.74857519,32073
2059,Wingstop,Wings Joint,30.162716,-81.747905,32073
2060,ABC Fine Wine & Spirits,Liquor Store,30.162353,-81.748054,32073
2061,Bealls Store,Clothing Store,30.1570218,-81.748836,32073
2062,Bojangles' Famous Chicken 'n Biscuits,Fast Food Restaurant,30.15768852,-81.74789853,32073
2063,7-Eleven,Convenience Store,30.15819414,-81.74769849,32073
2064,GATE,Gas Station,30.17315272,-81.75001161,32073
2065,Bowl America,Bowling Alley,30.16661099,-81.7459196,32073
2066,The UPS Store,Shipping Store,30.163037,-81.748106,32073
2067,Firehouse Subs,Sandwich Place,30.165808,-81.746537,32073
2068,TCBY,Frozen Yogurt Shop,30.16328581,-81.74804208,32073
2069,Budget Car Rental,Rental Car Location,30.169412,-81.746152,32073
2070,Popeyes Louisiana Kitchen,Fried Chicken Joint,30.16211044,-81.74785075,32073
2071,Ross Dress for Less,Clothing Store,30.15620899,-81.74848225,32073
2072,Pizza Hut,Pizza Place,30.16592232,-81.74625649,32073
2073,Cicis,Pizza Place,30.16312453,-81.74848437,32073
2074,Captain D's,Seafood Restaurant,30.16996128,-81.74773098,32073
2075,Boot Barn,Shoe Store,30.17392022,-81.74495056,32073
2076,Shoe Carnival,Shoe Store,30.15590386,-81.74853314,32073
2077,Papa Murphy's Pizza,Pizza Place,30.15584574,-81.74827668,32073
2078,OfficeMax,Paper / Office Supplies Store,30.16470717,-81.74706783,32073
2079,Dunkin',Donut Shop,30.16611297,-81.74712605,32073
2080,Hardee's / Red Burrito,Fast Food Restaurant,30.15786662,-81.74673779,32073
2081,Tuesday Morning,Furniture / Home Store,30.17106458,-81.74528718,32073
2082,Shell,Gas Station,30.16672499,-81.74787904,32073
2083,Fireworks Stand,Fireworks Store,30.16533119,-81.74777304,32073
2084,5 F(x) Ice Cream And Taiyaki,Dessert Shop,30.16327786,-81.74807936,32073
2085,Combat Athletix,Martial Arts Dojo,30.17077094,-81.74628782,32073
2086,Thai Garden,Thai Restaurant,30.18900588,-81.73979321,32073
2087,Planet Fitness,Gym,30.18669947,-81.74092222,32073
2088,JOANN Fabrics and Crafts,Fabric Shop,30.1920423,-81.74253738,32244
2089,Dollar Tree,Discount Store,30.19499618,-81.74356329,32244
2090,Renna's Pizza,Pizza Place,30.19248277,-81.74267153,32244
2091,LA Fitness,Gym,30.19871262,-81.73997263,32244
2092,RaceTrac,Gas Station,30.202152,-81.740321,32244
2093,Bread And Board,Sandwich Place,30.31443746,-81.68018178,32204
2094,Black Sheep Restaurant,American Restaurant,30.31273945,-81.68089532,32204
2095,Sun-Ray Cinema @ 5 Points,Movie Theater,30.31471703,-81.68087608,32204
2096,Five Points,Miscellaneous Shop,30.31383898,-81.68129571,32204
2097,Hawkers Asian Street Fare,Asian Restaurant,30.3151129,-81.6804045,32204
2098,Black Sheep Rooftop,Cocktail Bar,30.31275961,-81.68082917,32204
2099,SR-21 & SR-16,Intersection,29.97847665,-81.89778584,32043
2100,Whit's Frozen Custard,Ice Cream Shop,30.16754993,-81.63224562,32223
2101,Back 40 A1A,Restaurant,29.781672,-81.258713,32080
2102,Creston House,Resort,29.7855913,-81.25791954,32080
2103,Villa's,Italian Restaurant,29.78125395,-81.25805397,32080
2104,Redfrog & McToad's,Wings Joint,29.79177967,-81.26161837,32080
2105,Dollar General,Discount Store,29.79030895,-81.2611159,32080
2106,Haszard's Open Pit Beef at the Beach,BBQ Joint,29.78938324,-81.26084498,32080
2107,The Elk House Eatery,Café,29.77640568,-81.25688172,32080
2108,Mary Street Beach,Beach,29.78867913,-81.25745172,32080
2109,Finnegans Wake Grill & Pub,Gastropub,29.79171217,-81.261759,32080
2110,The South Beach Grill,American Restaurant,29.7688439,-81.25242787,32080
2111,Beachers Lodge,Hotel,29.767673,-81.253061,32080
2112,Salt Water Cowboys,Seafood Restaurant,29.81545111,-81.27425605,32080
2113,Sandbar Pub,Dive Bar,29.76609906,-81.25266024,32080
2114,Bryn Mawr Ocean Resort,RV Park,29.80590664,-81.26327645,32080
2115,Crescent Beach Park,Beach,29.76866687,-81.25256357,32080
2116,Seafood Kitchen,Seafood Restaurant,29.81686725,-81.2692473,32080
2117,SUBWAY,Sandwich Place,29.76859447,-81.2515418,32080
2118,Colony Reef Club,Resort,29.808746,-81.26329177,32080
2119,Circle K,Convenience Store,29.7681372,-81.2536082,32080
2120,SUBWAY,Sandwich Place,29.757204,-81.28364025,32086
2121,Hurricane Grill & Wings,Sports Bar,29.81721945,-81.26937948,32080
2122,Purple Olive International Bistro,New American Restaurant,29.81692422,-81.26919112,32080
2123,Paula's Beachside Grill,Snack Place,29.7690369,-81.25338319,32080
2124,Surf Station,Sporting Goods Shop,29.76914809,-81.25342937,32080
2125,O'Loughlin Pub,Irish Pub,29.76737625,-81.25341833,32080
2126,Tony's Pizza,Pizza Place,29.76725944,-81.25321426,32080
2127,Romano's,Pizza Place,29.81699382,-81.26927118,32080
2128,The Commander’s Shellfish Camp,Seafood Restaurant,29.750345,-81.247097,32080
2129,World Famous Oasis Restaurant,American Restaurant,29.82171011,-81.27038489,32080
2130,Playa Chac Mool,Mexican Restaurant,29.84241264,-81.2677265,32080
2131,Kookaburra Beach,Coffee Shop,29.84638574,-81.26766086,32080
2132,Cone heads,Ice Cream Shop,29.84946935,-81.26727723,32080
2133,Fort Matanzas National Monument,Historic Site,29.71493804,-81.23468563,32080
2134,Publix,Grocery Store,29.82927233,-81.27185344,32080
2135,Tropical Smoothie Cafe,Café,29.8449926,-81.277976,32080
2136,Café Eleven,Café,29.85180393,-81.26780186,32080
2137,Sunset Grille,Seafood Restaurant,29.85448994,-81.26752777,32080
2138,Fiesta Falls Miniature Golf,Golf Course,29.84003701,-81.26685713,32080
2139,Zaharias Restaurant,Seafood Restaurant,29.82362148,-81.27142601,32080
2140,Matanzas Innlet,Bar,29.70799426,-81.22875832,32080
2141,Castillo Real Resort Hotel,Hotel,29.850951,-81.266931,32080
2142,Beachcomber,Seafood Restaurant,29.84476326,-81.26564561,32080
2143,Terra & Acqua,Italian Restaurant,29.84559093,-81.2773614,32080
2144,Anastasia Island Beach,Beach,29.8572001,-81.26572161,32080
2145,Marsh Creek Country Club,Building,29.83975281,-81.28116578,32080
2146,Salt Life Food Shack,Seafood Restaurant,29.85780759,-81.2673222,32080
2147,Anastasia State Park Beach,Beach,29.86589151,-81.26966805,32080
2148,Starbucks,Coffee Shop,29.8287331,-81.27222328,32080
2149,Rita's Italian Ice & Frozen Custard,Ice Cream Shop,29.8561816,-81.26687792,32080
2150,Island Beachwear,Accessories Store,29.8524541,-81.26710292,32080
2151,City Wellness,Yoga Studio,29.85488157,-81.28095388,32080
2152,St. Augustine Ocean And Racquet Resort,Resort,29.83542978,-81.26617325,32080
2153,La Cocina,Mexican Restaurant,29.8333897,-81.32199137,32086
2154,Antonio's Pizza,Pizza Place,29.85620182,-81.26688545,32080
2155,Anastasia Island,Island,29.86199432,-81.28220497,32080
2156,St. Augustine Beach KOA,Campground,29.8589026,-81.2822716,32080
2157,Les Petits Pleasures,Bakery,29.86033182,-81.28095388,32080
2158,Bono's BBQ,BBQ Joint,29.85382592,-81.32231699,32086
2159,Flying J,Gas Station,29.74964965,-81.34429392,32086
2160,Interstate 95,Road,29.74796577,-81.3465644,32033
2161,Denny's,Diner,29.7499851,-81.3446476,32086
2162,Top Of The Lighthouse,Lighthouse,29.88547692,-81.28848945,32080
2163,Mellow Mushroom,Pizza Place,29.890994,-81.296503,32080
2164,Vilano Beach,Beach,29.92243626,-81.29288083,32084
2165,St. Francis Inn,Bed & Breakfast,29.8880314,-81.31125096,32084
2166,"Beverly Whitman, CPA, CFP®",Financial or Legal Service,30.1202057,-81.4297081,32081
2167,CalAtlantic Homes at Artisan Lakes - The Prestige Collection,Construction & Landscaping,30.12133,-81.43826,32081
2168,CalAtlantic Homes at The Villas at Nocatee,Construction & Landscaping,30.12288,-81.4422,32081
2169,Restoration 1 of Jacksonville,Other Repair Shop,30.1333476,-81.4277447,32081
2170,Publix,Grocery Store,30.11066793,-81.41925128,32081
2171,Tijuana Flats - Nocatee,Mexican Restaurant,30.110479,-81.417789,32081
2172,Nocatee Splash Waterpark,Pool,30.10338981,-81.41608034,32081
2173,Yobe Frozen Yogurt,Frozen Yogurt Shop,30.1113767,-81.41943165,32095
2174,Davis Park,Park,30.11562024,-81.39855757,32082
2175,Nocatee Starbucks,Coffee Shop,30.1101,-81.417476,32081
2176,"Pieology Pizzeria, Ponte Vedra, FL",Pizza Place,30.108201,-81.41555,32081
2177,Starbucks,Coffee Shop,30.11016736,-81.41731859,32081
2178,M Shack - Nocatee,Burger Joint,30.1081453,-81.41562018,32081
2179,Dunkin',Donut Shop,30.10836718,-81.4154855,32081
2180,Nocatee Community & Aquatics Park,Park,30.10295973,-81.41658783,32081
2181,Wendy's,Fast Food Restaurant,30.10973985,-81.41723961,32081
2182,Davis Park Soccer Field,Soccer Field,30.11331871,-81.39868639,32081
2183,Shell,Gas Station,30.11083018,-81.41760053,32081
2184,Artsy Abode Nocatee,Boutique,30.10959,-81.425544,32081
2185,South Kitchen & Spirits,Restaurant,30.108389,-81.414172,32081
2186,Lazy Tides River,Gym,30.10342676,-81.41610706,32095
2187,Nocatee Fitness Club,Gym,30.10330683,-81.41558915,32081
2188,Nocatee,Travel & Transport,30.10116389,-81.45224515,32081
2189,Nocatee Spray Waterpark,Theme Park Ride / Attraction,30.100052,-81.414339,32081
2190,Publix,Grocery Store,30.15096394,-81.37580178,32082
2191,Valley Smoke Bbq,BBQ Joint,30.17524504,-81.40109295,32082
2192,Ponte Vedra Concert Hall,Concert Hall,30.1673612,-81.36930731,32082
2193,Amaretti Desserts,Dessert Shop,30.1426393,-81.52068565,32258
2194,Cafe Genovese,Café,30.06962847,-81.49125959,32095
2195,Guana River State Park,State / Provincial Park,30.1165831,-81.34598152,32082
2196,Casa Maria,Mexican Restaurant,30.1428227,-81.52072272,32258
2197,Starbucks,Coffee Shop,30.14045967,-81.53262416,32258
2198,Courtyard Jacksonville Flagler Center,Hotel,30.1403855,-81.534558,32258
2199,Beach Diner,Diner,30.18921977,-81.38087518,32082
2200,Brewz Bartram Park,Beer Bar,30.140686,-81.520854,32258
2201,The Atlantic Ocean,Beach,30.16111184,-81.35658877,32082
2202,Rebounderz Jacksonville,General Entertainment,30.143532,-81.520486,32258
2203,St. Johns Rest Area - Interstate 95 South,Rest Area,30.0945893,-81.49889802,32259
2204,Sawgrass Beach Club,Resort,30.19233604,-81.36444141,32082
2205,Pusser's Bar & Grille,Caribbean Restaurant,30.20136596,-81.38120613,32082
2206,Chow Down Alley,Sandwich Place,30.14095802,-81.52302773,32258
2207,Flagler Center Family YMCA,Gym,30.14029949,-81.52635078,32258
2208,Citigroup,Office,30.12484374,-81.51365502,32258
2209,Larry's Giant Subs,Sandwich Place,30.1979372,-81.381346,32082
2210,Pita Pit,Sandwich Place,30.140538,-81.521061,32258
2211,Planet Smoothie,Smoothie Shop,30.1407557,-81.5218791,32258
2212,The Home Depot,Hardware Store,30.098498,-81.520955,32259
2213,Walmart Super Center,Big Box Store,30.093364,-81.520795,32259
2214,SUBWAY,Sandwich Place,30.06343064,-81.50546655,32259
2215,Popeyes Louisiana Kitchen,Fried Chicken Joint,30.0661088,-81.49601072,32259
2216,Verizon,Mobile Phone Shop,30.097612,-81.522029,32259
2217,Circle K,Gas Station,30.0653969,-81.5004298,32259
2218,McDonald's,Fast Food Restaurant,30.06581283,-81.49428539,32259
2219,Waffle House,Breakfast Spot,30.06495917,-81.49581047,32095
2220,Pilot Travel Center,Gas Station,30.06587895,-81.49461549,32259
2221,Carlyle at Bartram Park,Gym,30.11507141,-81.51840351,32258
2222,Bartram Park Blvd & Race Track Rd,Intersection,30.10334266,-81.51898071,32259
2223,TA Truck Service,Convenience Store,30.0661229,-81.49613862,32259
2224,Starbucks,Coffee Shop,30.01389371,-81.39223602,32095
2225,Tropical Smoothie Cafe,Café,30.21986,-81.55105,32256
2226,Wawa,Convenience Store,30.2540595,-81.53669089,32246
2227,Cantina Laredo,Mexican Restaurant,30.25323938,-81.52535818,32246
2228,Chick-fil-A,Fast Food Restaurant,30.2599225,-81.5285762,32246
2229,Ted's Montana Grill,American Restaurant,30.258758,-81.525617,32246
2230,Five Guys,Burger Joint,30.26259053,-81.52723982,32246
2231,Barnes & Noble,Bookstore,30.25787559,-81.52633409,32246
2232,Maggiano's Little Italy,Italian Restaurant,30.25808989,-81.52527336,32246
2233,Firehouse Subs,Sandwich Place,30.26179,-81.528489,32246
2234,M Shack,Burger Joint,30.2586962,-81.52706045,32246
2235,SEPHORA,Cosmetics Shop,30.25832131,-81.52599746,32246
2236,Bento Asian Kitchen & Sushi,Sushi Restaurant,30.25388519,-81.53236083,32246
2237,Costco Wholesale,Warehouse Store,30.25175252,-81.53389859,32246
2238,Brooks Family YMCA,Gym,30.24879896,-81.54469744,32256
2239,Ponte Vedra HS Baseball Field,Baseball Field,30.10911166,-81.39509549,32081
2240,Davis Park,Soccer Field,30.11583929,-81.39963642,32095
2241,Del Webb Ponte Vedra,Residential Building (Apartment / Condo),30.0942043,-81.4057678,32081
2242,Intercoastal,Harbor / Marina,30.13313314,-81.38613094,32082
2243,Napoli's Pasteria,Snack Place,30.15129259,-81.37602864,32082
2244,Palencia Fitness Center & Pool,Pool,30.02915817,-81.38968988,32095
2245,Palencia Club,Golf Course,30.02652008,-81.38514375,32095
2246,Guana River State Park,State / Provincial Park,30.0228899,-81.32657314,32082
2247,Publix,Grocery Store,30.01207536,-81.38981351,32095
2248,Pacific Asian Bistro,Asian Restaurant,30.01396152,-81.39187469,32095
2249,New York Butcher Shoppe,Deli / Bodega,30.18945457,-81.38137447,32082
2250,Walgreens,Pharmacy,30.19311426,-81.38108094,32082
2251,Plantation at Ponte Vedra,Golf Course,30.16406943,-81.37642442,32082
2252,Bogey Grille,American Restaurant,30.19058266,-81.38070035,32082
2253,Daily's,Gas Station,30.16397934,-81.38644924,32082
2254,The UPS Store,Shipping Store,30.151235,-81.3760972,32081
2255,Great Clips,Salon / Barbershop,30.18817734,-81.38039927,32082
2256,GATE,Gas Station,30.08765613,-81.46073328,32081
2257,17th Tee Box Sawgrass,Golf Course,30.19360198,-81.39022685,32082
2258,GNC,Supplement Shop,30.19610437,-81.38170733,32082
2259,Dollar Tree,Discount Store,30.19658656,-81.38179322,32082
2260,Sandwichman Deli,Deli / Bodega,30.16093745,-81.36198317,32082
2261,SUBWAY,Sandwich Place,30.18905636,-81.3803759,32082
2262,Redbox,Video Store,30.1948,-81.380699,32082
2263,Tuesday Morning,Furniture / Home Store,30.1957725,-81.3821531,32082
2264,Brucci's Pizza,Pizza Place,30.18923527,-81.38114192,32082
2265,Sharky's,Burger Joint,30.18858539,-81.38014574,32082
2266,New York Pizza Company,Pizza Place,30.01401575,-81.39176618,32095
2267,Shell,Gas Station,30.16406684,-81.38641452,32082
2268,Memphis Jax Bbq,BBQ Joint,30.086077,-81.45903,32081
2269,Ponte Vedra South Beach,Beach,30.06696689,-81.33366451,32082
2270,Ponte Verda Beach,Beach,30.03974617,-81.32741125,32082
2271,McDonald's,Fast Food Restaurant,30.192278,-81.380881,32082
2272,17th Hole,Golf Course,30.19449614,-81.39126824,32250
2273,Wine and Dine on 9,Cocktail Bar,30.1940834,-81.39397144,32082
2274,South Ponte Vedra Beach,Beach,29.99033393,-81.31501066,32082
2275,Cap's on the Water,Seafood Restaurant,29.95523537,-81.31291375,32084
2276,Beaches On Vilano,Seafood Restaurant,29.91717346,-81.29837878,32084
2277,Kangaroo Express,Convenience Store,30.07009787,-82.20459076,32083
2278,The Grill @ The holleman compond,BBQ Joint,29.90263953,-81.3481192,32084
2279,Vardis Custom Floors and More LLC,Construction & Landscaping,29.90383099,-81.353039,32084
2280,Ken's corner store,Convenience Store,29.89002671,-81.34438627,32084
2281,DoubleTree by Hilton Hotel St. Augustine Historic District,Hotel,29.9043425,-81.3177343,32084
2282,Culinary Outfitters,American Restaurant,29.88707,-81.327301,32084
2283,Georgie's Diner,Diner,29.89192302,-81.32077358,32084
2284,Colonial Quarter,Restaurant,29.89690699,-81.31331491,32084
2285,Faux Paws,Gift Shop,29.89767407,-81.31399689,32084
2286,Whetstone Chocolates of St. Augustine,Dessert Shop,29.89649285,-81.31333594,32084
2287,Rendezvous Restaurant,Bar,29.8944573,-81.31340369,32084
2288,Pepper Palace,Food & Drink Shop,29.89761565,-81.31352757,32084
2289,Stogies Jazz Club & Listening Room,Music Venue,29.89538,-81.31206,32084
2290,The Bunnery Bakery & Café,Café,29.89406259,-81.31276938,32084
2291,"A1A Burrito Works "" The Taco Shop""",Burrito Place,29.89426886,-81.31297446,32084
